entity_id,repo_name,component_path,service_tier,programming_language,domain,archetype,lines_of_code,cyclomatic_complexity,cognitive_complexity,code_smells_count,code_duplication_pct,security_hotspots_count,dependency_count,outdated_dependencies_pct,churn_lines_last_30d,commits_last_90d,distinct_authors_last_90d,ownership_entropy,avg_pr_review_time_hrs,pr_rework_rate,unit_test_coverage_pct,ci_build_failure_rate,defects_reported_last_90d,production_incidents_last_180d,mttr_incident_mins,sprint_velocity_drag_pct,monthly_maintenance_hours
TD-01052,internal-admin-portal,internal-admin-portal/src/hooks/parser_14.tsx,Tier_3,TypeScript,Backoffice,average,1424,24,30,10,11.36,0,21,32.09,134,11,3,0.396,29.5,0.126,46.69,0.065,2,1,121,8.1,8.9
TD-01053,inventory-worker,inventory-worker/utils/helpers/query_builder_16.py,Tier_2,Python,Supply Chain,legacy_hotspot,2508,79,101,55,15.55,0,23,80.23,1396,85,8,0.98,55.6,0.468,11.66,0.163,4,3,136,47.7,39.6
TD-01054,batch-reporting-service,batch-reporting-service/src/main/java/com/platform/util/processor_6.java,Tier_3,Java,Reporting,healthy_active,844,13,13,0,2.26,0,4,13.46,305,85,2,0.385,17.8,0.079,83.89,0.073,0,0,34,7.3,6.0
TD-01055,inventory-worker,inventory-worker/utils/helpers/manager_20.py,Tier_2,Python,Supply Chain,healthy_active,891,16,16,4,4.25,0,11,8.46,830,45,5,0.492,6.6,0.081,89.31,0.063,0,0,37,5.1,4.4
TD-01056,batch-reporting-service,batch-reporting-service/src/main/java/com/platform/util/processor_13.java,Tier_3,Java,Reporting,healthy_active,705,8,9,5,1.3,0,4,12.8,515,57,4,0.327,15.6,0.02,89.6,0.056,0,0,58,6.5,6.5
TD-01057,notification-dispatcher,notification-dispatcher/src/controllers/processor_16.js,Tier_2,Node.js,Communications,legacy_hotspot,2900,126,164,18,41.09,2,19,54.88,886,62,17,0.801,71.5,0.539,11.68,0.259,5,0,172,41.0,33.9
TD-01058,inventory-worker,inventory-worker/models/data/processor_11.py,Tier_2,Python,Supply Chain,average,1618,17,23,11,10.17,1,9,28.56,206,7,4,0.598,32.2,0.095,73.5,0.062,1,1,70,18.5,10.9
TD-01059,inventory-worker,inventory-worker/models/data/dispatcher_16.py,Tier_2,Python,Supply Chain,dormant_legacy,1712,59,70,36,16.32,0,14,53.18,6,0,1,0.233,38.0,0.064,48.37,0.138,0,0,71,9.1,7.6
TD-01060,auth-service,auth-service/internal/service/manager_10.go,Tier_1,Go,Security/IAM,legacy_hotspot,2367,97,125,52,39.81,5,27,40.7,1225,54,8,0.692,49.8,0.41,4.6,0.243,7,1,138,30.1,44.7
TD-01061,analytics-etl,analytics-etl/models/data/dispatcher_14.py,Tier_3,Python,Data/BI,dormant_legacy,1295,75,107,13,19.67,2,12,69.62,33,3,1,0.208,31.4,0.194,31.67,0.03,0,0,58,10.1,11.7
TD-01062,batch-reporting-service,batch-reporting-service/src/main/java/com/platform/service/aggregator_15.java,Tier_3,Java,Reporting,healthy_active,302,8,8,0,3.24,0,7,7.34,1508,44,7,0.329,15.1,0.109,91.37,0.022,0,0,52,7.4,4.1
TD-01063,user-profile-api,user-profile-api/utils/helpers/cache_adapter_16.py,Tier_2,Python,User Management,average,1055,17,19,6,14.93,1,10,29.6,117,12,3,0.433,16.2,0.083,55.71,0.127,2,1,85,12.0,8.6
TD-01064,internal-admin-portal,internal-admin-portal/src/hooks/state_machine_2.tsx,Tier_3,TypeScript,Backoffice,healthy_active,136,9,8,4,0.05,0,10,9.95,976,27,7,0.287,9.9,0.104,82.59,0.08,0,0,25,5.4,2.7
TD-01065,internal-admin-portal,internal-admin-portal/src/components/forms/validator_10.tsx,Tier_3,TypeScript,Backoffice,dormant_legacy,2002,46,61,16,14.26,0,9,67.5,39,0,0,0.03,22.5,0.164,39.61,0.134,1,0,60,12.1,5.3
TD-01066,internal-admin-portal,internal-admin-portal/src/state/manager_17.tsx,Tier_3,TypeScript,Backoffice,legacy_hotspot,3247,134,171,38,45.81,2,11,42.47,1040,34,5,0.807,42.6,0.559,14.89,0.169,9,0,82,26.2,50.6
TD-01067,batch-reporting-service,batch-reporting-service/src/main/java/com/platform/service/manager_7.java,Tier_3,Java,Reporting,dormant_legacy,1066,62,90,17,31.59,0,7,69.51,21,3,0,0.31,29.7,0.054,19.19,0.041,0,0,90,9.0,5.1
TD-01068,user-profile-api,user-profile-api/services/core/aggregator_2.py,Tier_2,Python,User Management,healthy_active,1004,8,9,4,4.65,0,4,8.42,420,23,7,0.477,16.4,0.118,92.95,0.012,0,0,42,7.2,7.9
TD-01069,analytics-etl,analytics-etl/services/core/parser_12.py,Tier_3,Python,Data/BI,healthy_active,880,9,9,4,0.58,0,5,0.75,663,35,4,0.441,13.1,0.097,87.05,0.024,0,0,15,2.2,3.9
TD-01070,user-profile-api,user-profile-api/models/data/session_handler_15.py,Tier_2,Python,User Management,average,1031,19,25,11,9.73,0,13,30.57,220,9,2,0.408,34.0,0.118,72.23,0.148,4,0,66,18.1,10.2
TD-01071,internal-admin-portal,internal-admin-portal/src/state/query_builder_4.tsx,Tier_3,TypeScript,Backoffice,legacy_hotspot,2747,107,180,38,29.96,0,26,39.43,1617,44,14,0.921,49.0,0.606,36.01,0.259,5,3,136,29.0,59.3
TD-01072,payment-gateway,payment-gateway/internal/service/session_handler_16.go,Tier_1,Go,Fintech/Checkout,legacy_hotspot,3944,68,89,66,41.26,1,22,67.99,1461,58,4,0.654,71.0,0.431,6.03,0.257,5,2,221,47.9,41.2
TD-01073,batch-reporting-service,batch-reporting-service/src/main/java/com/platform/util/manager_16.java,Tier_3,Java,Reporting,dormant_legacy,899,52,61,20,31.98,1,12,26.39,6,3,1,0.021,26.8,0.148,15.22,0.083,0,0,88,17.6,11.8
TD-01074,batch-reporting-service,batch-reporting-service/src/main/java/com/platform/repository/session_handler_6.java,Tier_3,Java,Reporting,healthy_active,543,17,15,5,0.31,0,12,12.95,1070,86,2,0.572,15.7,0.022,83.37,0.014,1,0,23,7.5,2.9
TD-01075,inventory-worker,inventory-worker/services/core/dispatcher_1.py,Tier_2,Python,Supply Chain,dormant_legacy,1250,51,67,11,24.94,0,21,42.18,27,0,1,0.108,35.7,0.149,43.97,0.069,0,0,88,15.6,6.1
TD-01076,search-indexer,search-indexer/src/main/scala/engine/manager_19.scala,Tier_2,Scala,Search/Discovery,average,680,16,22,5,8.3,1,14,22.98,170,14,5,0.398,19.0,0.1,65.92,0.079,2,1,59,18.9,15.3
TD-01077,user-profile-api,user-profile-api/handlers/api/query_builder_8.py,Tier_2,Python,User Management,healthy_active,596,10,9,5,1.56,0,4,10.63,544,22,5,0.22,14.6,0.052,84.76,0.044,0,0,56,1.6,5.7
TD-01078,user-profile-api,user-profile-api/models/data/query_builder_14.py,Tier_2,Python,User Management,healthy_active,635,12,12,5,0.58,0,8,10.7,475,27,2,0.504,13.6,0.072,91.4,0.048,0,0,46,4.5,3.6
TD-01079,internal-admin-portal,internal-admin-portal/src/pages/admin/state_machine_1.tsx,Tier_3,TypeScript,Backoffice,healthy_active,457,6,5,5,4.47,0,8,3.14,578,55,7,0.448,15.6,0.104,88.62,0.054,2,0,37,0.1,1.7
TD-01080,analytics-etl,analytics-etl/handlers/api/query_builder_6.py,Tier_3,Python,Data/BI,healthy_active,369,7,7,0,0.26,0,6,1.77,775,43,4,0.52,5.0,0.094,95.09,0.059,1,0,46,3.9,7.3
TD-01081,batch-reporting-service,batch-reporting-service/src/main/java/com/platform/service/aggregator_9.java,Tier_3,Java,Reporting,average,739,22,27,15,9.91,1,21,34.97,381,12,4,0.424,30.8,0.148,66.46,0.106,0,0,82,15.4,17.2
TD-01082,batch-reporting-service,batch-reporting-service/src/main/java/com/platform/repository/cache_adapter_9.java,Tier_3,Java,Reporting,average,675,22,28,9,7.92,0,14,32.95,226,11,2,0.413,15.2,0.146,68.74,0.156,1,0,68,19.9,17.6
TD-01083,search-indexer,search-indexer/src/main/scala/index/state_machine_12.scala,Tier_2,Scala,Search/Discovery,healthy_active,811,8,7,1,3.78,0,4,14.12,1018,36,7,0.351,8.7,0.116,91.9,0.011,2,0,19,0.6,3.2
TD-01084,analytics-etl,analytics-etl/models/data/aggregator_15.py,Tier_3,Python,Data/BI,healthy_active,1017,3,2,0,1.73,0,5,9.51,572,19,7,0.483,12.1,0.069,84.37,0.032,0,0,23,6.2,5.0
TD-01085,inventory-worker,inventory-worker/tasks/workers/state_machine_20.py,Tier_2,Python,Supply Chain,healthy_active,464,6,6,1,2.92,0,4,4.94,276,24,3,0.314,17.5,0.039,92.51,0.043,0,0,28,6.0,2.0
TD-01086,search-indexer,search-indexer/src/main/scala/pipeline/validator_1.scala,Tier_2,Scala,Search/Discovery,legacy_hotspot,2633,79,122,76,26.79,3,25,69.61,1752,93,13,0.908,34.4,0.255,31.7,0.319,12,1,181,42.3,56.9
TD-01087,internal-admin-portal,internal-admin-portal/src/hooks/client_pool_20.tsx,Tier_3,TypeScript,Backoffice,dormant_legacy,1404,40,49,27,23.96,0,10,55.07,20,3,0,0.16,16.5,0.219,16.56,0.055,0,1,72,14.3,11.3
TD-01088,batch-reporting-service,batch-reporting-service/src/main/java/com/platform/repository/dispatcher_4.java,Tier_3,Java,Reporting,healthy_active,215,17,17,1,3.18,0,14,4.47,751,57,7,0.233,8.1,0.119,78.39,0.057,0,0,26,5.2,2.5
TD-01089,analytics-etl,analytics-etl/services/core/session_handler_9.py,Tier_3,Python,Data/BI,legacy_hotspot,1664,46,63,81,26.81,0,37,75.21,976,52,8,0.875,90.0,0.306,9.99,0.191,5,1,167,43.1,48.4
TD-01090,notification-dispatcher,notification-dispatcher/src/services/dispatcher_10.js,Tier_2,Node.js,Communications,average,620,27,35,12,12.98,0,16,20.31,305,16,3,0.341,20.9,0.193,47.59,0.105,1,1,81,21.7,10.5
TD-01091,user-profile-api,user-profile-api/handlers/api/client_pool_8.py,Tier_2,Python,User Management,healthy_active,609,17,18,5,1.01,0,4,3.7,756,39,5,0.205,11.3,0.078,90.06,0.022,0,0,28,3.3,2.8
TD-01092,payment-gateway,payment-gateway/internal/middleware/router_11.go,Tier_1,Go,Fintech/Checkout,average,698,14,15,5,11.21,0,12,23.6,378,8,5,0.566,17.8,0.176,53.8,0.051,1,0,113,16.8,9.4
TD-01093,order-management,order-management/src/main/java/com/platform/service/query_builder_16.java,Tier_1,Java,Core Business,dormant_legacy,2468,33,45,62,25.85,0,10,46.28,35,1,0,0.287,21.4,0.18,39.27,0.06,1,0,133,15.3,11.5
TD-01094,inventory-worker,inventory-worker/models/data/parser_14.py,Tier_2,Python,Supply Chain,average,858,25,33,14,4.82,0,14,28.85,363,5,4,0.363,23.3,0.211,55.26,0.115,0,0,101,20.7,8.1
TD-01095,search-indexer,search-indexer/src/main/scala/index/cache_adapter_2.scala,Tier_2,Scala,Search/Discovery,average,1008,25,33,8,6.58,0,16,24.94,154,7,2,0.368,31.3,0.093,55.6,0.069,1,0,84,12.4,8.6
TD-01096,batch-reporting-service,batch-reporting-service/src/main/java/com/platform/controller/session_handler_8.java,Tier_3,Java,Reporting,dormant_legacy,983,51,58,19,22.58,2,18,52.67,41,1,1,0.176,18.5,0.142,39.04,0.079,0,0,50,6.1,6.5
TD-01097,internal-admin-portal,internal-admin-portal/src/state/parser_12.tsx,Tier_3,TypeScript,Backoffice,legacy_hotspot,1657,91,125,35,33.41,0,37,44.71,867,99,9,0.688,43.1,0.649,31.4,0.218,4,4,166,27.3,39.3
TD-01098,internal-admin-portal,internal-admin-portal/src/hooks/state_machine_6.tsx,Tier_3,TypeScript,Backoffice,legacy_hotspot,2588,172,278,68,26.82,1,26,44.22,1318,65,9,0.703,85.8,0.494,32.38,0.258,9,0,145,27.1,33.8
TD-01099,internal-admin-portal,internal-admin-portal/src/components/forms/dispatcher_4.tsx,Tier_3,TypeScript,Backoffice,healthy_active,582,13,13,1,0.18,0,3,3.89,582,68,7,0.278,13.1,0.087,92.93,0.071,0,0,31,5.5,1.4
TD-01100,analytics-etl,analytics-etl/handlers/api/cache_adapter_9.py,Tier_3,Python,Data/BI,dormant_legacy,1410,65,83,17,24.27,1,23,59.24,57,1,0,0.081,14.6,0.103,19.3,0.042,0,0,58,16.7,4.0
TD-01101,internal-admin-portal,internal-admin-portal/src/components/forms/query_builder_11.tsx,Tier_3,TypeScript,Backoffice,healthy_active,709,8,7,5,3.81,0,7,0.13,375,25,6,0.244,15.8,0.029,78.45,0.026,0,0,25,3.5,2.4
TD-01102,auth-service,auth-service/internal/service/session_handler_8.go,Tier_1,Go,Security/IAM,legacy_hotspot,4040,53,92,51,44.82,1,27,32.01,1395,92,15,0.859,74.9,0.342,36.97,0.305,5,3,207,37.2,77.0
TD-01103,inventory-worker,inventory-worker/utils/helpers/exporter_11.py,Tier_2,Python,Supply Chain,dormant_legacy,1204,57,84,11,22.02,2,18,29.87,11,0,1,0.017,34.0,0.161,40.37,0.036,1,0,138,12.8,5.5
TD-01104,notification-dispatcher,notification-dispatcher/src/services/rule_engine_10.js,Tier_2,Node.js,Communications,average,682,19,26,12,11.65,0,16,17.13,338,6,3,0.365,35.5,0.133,63.49,0.049,1,0,95,20.7,14.1
TD-01105,analytics-etl,analytics-etl/services/core/legacy_sync_2.py,Tier_3,Python,Data/BI,dormant_legacy,853,93,130,34,27.33,0,18,24.76,41,2,0,0.065,34.8,0.181,30.36,0.132,0,0,101,5.3,9.5
TD-01106,batch-reporting-service,batch-reporting-service/src/main/java/com/platform/service/legacy_sync_7.java,Tier_3,Java,Reporting,average,1075,20,25,13,13.29,0,21,14.46,151,15,4,0.469,18.5,0.146,45.55,0.046,0,0,64,15.8,9.3
TD-01107,internal-admin-portal,internal-admin-portal/src/pages/admin/state_machine_13.tsx,Tier_3,TypeScript,Backoffice,average,943,16,16,15,10.09,0,20,14.2,293,8,2,0.551,29.0,0.163,55.72,0.137,2,0,80,12.8,15.9
TD-01108,internal-admin-portal,internal-admin-portal/src/hooks/router_2.tsx,Tier_3,TypeScript,Backoffice,healthy_active,673,13,14,3,3.15,0,13,10.4,537,80,6,0.316,17.8,0.115,88.34,0.069,0,0,22,4.2,4.5
TD-01109,order-management,order-management/src/main/java/com/platform/controller/aggregator_11.java,Tier_1,Java,Core Business,healthy_active,269,11,12,1,0.82,0,3,13.57,228,30,7,0.575,10.0,0.089,88.84,0.02,1,0,39,0.4,3.1
TD-01110,search-indexer,search-indexer/src/main/scala/pipeline/parser_15.scala,Tier_2,Scala,Search/Discovery,dormant_legacy,1293,62,72,14,11.66,0,12,52.68,28,0,1,0.024,21.3,0.182,40.8,0.116,0,1,138,8.7,4.1
TD-01111,order-management,order-management/src/main/java/com/platform/repository/state_machine_6.java,Tier_1,Java,Core Business,healthy_active,658,14,13,0,1.73,0,9,12.57,383,55,4,0.41,14.8,0.097,89.77,0.016,0,0,31,7.2,1.1
TD-01112,auth-service,auth-service/pkg/client/session_handler_6.go,Tier_1,Go,Security/IAM,legacy_hotspot,3354,174,256,64,29.02,3,12,53.18,1004,106,15,0.666,34.8,0.587,16.61,0.205,5,5,193,55.0,26.6
TD-01113,notification-dispatcher,notification-dispatcher/src/routes/processor_15.js,Tier_2,Node.js,Communications,dormant_legacy,1409,56,78,33,27.56,0,19,55.1,70,3,0,0.105,32.8,0.096,46.92,0.09,0,0,122,9.1,11.6
TD-01114,inventory-worker,inventory-worker/handlers/api/exporter_6.py,Tier_2,Python,Supply Chain,average,677,14,14,9,10.08,1,14,17.69,281,17,3,0.643,20.6,0.186,54.16,0.053,3,0,87,11.1,6.2
TD-01115,batch-reporting-service,batch-reporting-service/src/main/java/com/platform/controller/legacy_sync_3.java,Tier_3,Java,Reporting,dormant_legacy,2056,57,81,79,18.01,1,24,56.98,9,1,0,0.122,14.0,0.21,34.43,0.078,0,0,135,8.6,9.2
TD-01116,order-management,order-management/src/main/java/com/platform/util/query_builder_14.java,Tier_1,Java,Core Business,legacy_hotspot,1455,57,78,67,28.9,1,39,25.56,1220,34,15,0.884,73.9,0.408,8.68,0.26,5,4,241,38.9,27.2
TD-01117,search-indexer,search-indexer/src/main/scala/index/legacy_sync_13.scala,Tier_2,Scala,Search/Discovery,average,1406,23,26,6,7.82,0,19,17.22,265,8,5,0.535,14.9,0.113,73.4,0.077,0,0,84,13.3,8.1
TD-01118,payment-gateway,payment-gateway/pkg/handler/client_pool_7.go,Tier_1,Go,Fintech/Checkout,dormant_legacy,899,39,52,24,31.1,0,24,43.26,77,1,1,0.335,22.1,0.059,48.96,0.123,0,0,79,12.4,7.3
TD-01119,notification-dispatcher,notification-dispatcher/src/routes/parser_11.js,Tier_2,Node.js,Communications,healthy_active,428,16,14,4,2.9,0,8,10.26,573,37,6,0.325,6.3,0.055,87.72,0.024,2,0,45,4.5,6.5
TD-01120,internal-admin-portal,internal-admin-portal/src/components/forms/processor_1.tsx,Tier_3,TypeScript,Backoffice,dormant_legacy,836,27,39,33,29.6,0,21,52.65,52,1,0,0.103,24.9,0.103,16.71,0.031,2,0,20,13.5,11.5
TD-01121,user-profile-api,user-profile-api/handlers/api/cache_adapter_12.py,Tier_2,Python,User Management,average,701,14,14,15,15.44,0,18,27.38,413,10,2,0.388,24.5,0.122,52.85,0.133,3,0,29,16.9,12.9
TD-01122,inventory-worker,inventory-worker/handlers/api/validator_13.py,Tier_2,Python,Supply Chain,healthy_active,397,17,15,5,0.18,0,9,13.16,518,55,7,0.259,4.9,0.033,95.12,0.041,0,0,21,0.1,6.3
TD-01123,internal-admin-portal,internal-admin-portal/src/hooks/manager_3.tsx,Tier_3,TypeScript,Backoffice,average,613,12,13,7,10.39,0,7,26.13,279,19,2,0.327,33.6,0.213,74.7,0.137,0,0,72,12.4,10.6
TD-01124,payment-gateway,payment-gateway/pkg/storage/dispatcher_15.go,Tier_1,Go,Fintech/Checkout,legacy_hotspot,2391,55,88,95,28.14,0,16,69.86,1402,74,16,0.965,64.4,0.648,8.83,0.361,4,4,171,48.8,35.6
TD-01125,internal-admin-portal,internal-admin-portal/src/hooks/router_5.tsx,Tier_3,TypeScript,Backoffice,legacy_hotspot,2115,108,184,30,26.15,0,11,69.95,1722,133,17,0.924,39.4,0.285,10.88,0.149,5,2,126,38.4,48.1
TD-01126,notification-dispatcher,notification-dispatcher/src/lib/session_handler_7.js,Tier_2,Node.js,Communications,legacy_hotspot,2383,68,111,61,18.18,5,22,76.44,1158,44,9,0.685,62.0,0.578,37.92,0.175,8,0,230,36.1,37.0
TD-01127,order-management,order-management/src/main/java/com/platform/util/processor_8.java,Tier_1,Java,Core Business,average,1648,15,19,15,9.18,0,12,32.93,286,8,4,0.309,29.0,0.183,68.68,0.061,1,1,77,17.5,7.3
TD-01128,user-profile-api,user-profile-api/handlers/api/aggregator_1.py,Tier_2,Python,User Management,healthy_active,314,10,9,5,1.19,0,11,9.42,738,30,2,0.271,16.0,0.107,86.37,0.017,1,0,15,2.9,4.7
TD-01129,batch-reporting-service,batch-reporting-service/src/main/java/com/platform/controller/validator_12.java,Tier_3,Java,Reporting,healthy_active,449,11,12,4,0.51,0,12,9.39,804,30,3,0.341,14.1,0.098,87.02,0.065,0,0,40,4.1,5.8
TD-01130,payment-gateway,payment-gateway/pkg/client/parser_9.go,Tier_1,Go,Fintech/Checkout,healthy_active,359,4,3,2,4.41,0,14,7.79,324,41,2,0.287,14.5,0.113,79.64,0.039,1,0,35,0.8,4.1
TD-01131,internal-admin-portal,internal-admin-portal/src/pages/admin/rule_engine_2.tsx,Tier_3,TypeScript,Backoffice,dormant_legacy,970,148,210,48,15.61,0,6,43.91,31,2,0,0.063,29.6,0.09,34.19,0.092,0,0,31,8.6,4.2
TD-01132,auth-service,auth-service/pkg/handler/processor_4.go,Tier_1,Go,Security/IAM,legacy_hotspot,1581,107,162,36,36.98,2,26,45.71,1511,63,11,0.862,69.2,0.334,31.82,0.365,4,5,190,25.2,57.8
TD-01133,search-indexer,search-indexer/src/main/scala/index/router_4.scala,Tier_2,Scala,Search/Discovery,healthy_active,650,3,2,0,4.42,0,7,5.1,695,43,2,0.344,18.0,0.048,88.62,0.03,0,0,15,4.7,4.9
TD-01134,internal-admin-portal,internal-admin-portal/src/hooks/legacy_sync_5.tsx,Tier_3,TypeScript,Backoffice,legacy_hotspot,4058,78,116,55,43.15,3,26,38.94,1814,79,8,0.979,34.8,0.603,36.17,0.316,2,6,126,37.4,59.5
TD-01135,user-profile-api,user-profile-api/services/core/dispatcher_14.py,Tier_2,Python,User Management,legacy_hotspot,3990,61,107,36,22.31,1,20,32.12,2009,113,15,0.702,66.7,0.503,32.26,0.373,7,2,197,56.8,29.9
TD-01136,auth-service,auth-service/internal/middleware/dispatcher_20.go,Tier_1,Go,Security/IAM,average,499,27,31,13,13.25,0,9,26.9,422,11,4,0.618,32.2,0.152,65.42,0.09,1,0,66,10.9,6.5
TD-01137,batch-reporting-service,batch-reporting-service/src/main/java/com/platform/controller/router_4.java,Tier_3,Java,Reporting,dormant_legacy,1543,36,47,31,8.85,0,10,26.54,39,1,0,0.171,23.2,0.229,17.52,0.094,3,0,42,9.6,8.0
TD-01138,internal-admin-portal,internal-admin-portal/src/pages/admin/dispatcher_4.tsx,Tier_3,TypeScript,Backoffice,healthy_active,676,8,9,3,3.18,0,8,3.45,453,68,6,0.215,4.8,0.031,80.77,0.079,0,0,32,5.1,5.6
TD-01139,auth-service,auth-service/pkg/client/aggregator_20.go,Tier_1,Go,Security/IAM,average,655,20,22,14,13.81,0,20,26.89,376,8,3,0.586,27.4,0.151,51.57,0.074,1,1,41,17.6,14.4
TD-01140,user-profile-api,user-profile-api/models/data/state_machine_17.py,Tier_2,Python,User Management,healthy_active,708,17,16,2,2.93,0,6,6.48,1650,38,6,0.39,17.6,0.061,81.93,0.046,0,0,25,3.7,5.0
TD-01141,user-profile-api,user-profile-api/models/data/cache_adapter_14.py,Tier_2,Python,User Management,healthy_active,164,17,18,1,4.08,0,9,9.25,586,18,4,0.437,8.7,0.033,90.29,0.01,0,0,29,2.5,5.9
TD-01142,inventory-worker,inventory-worker/handlers/api/processor_18.py,Tier_2,Python,Supply Chain,healthy_active,968,16,16,4,3.02,0,5,5.86,522,59,3,0.586,4.3,0.104,95.3,0.08,0,0,32,6.9,1.9
TD-01143,analytics-etl,analytics-etl/handlers/api/cache_adapter_16.py,Tier_3,Python,Data/BI,healthy_active,375,16,18,5,4.19,0,14,11.49,586,33,2,0.458,7.2,0.064,85.28,0.014,0,0,38,2.4,3.9
TD-01144,notification-dispatcher,notification-dispatcher/src/controllers/processor_1.js,Tier_2,Node.js,Communications,average,508,26,35,4,12.02,1,17,21.83,69,11,4,0.595,33.6,0.104,65.85,0.156,1,0,52,9.5,14.5
TD-01145,auth-service,auth-service/pkg/handler/state_machine_19.go,Tier_1,Go,Security/IAM,average,1106,24,29,14,8.31,0,21,34.2,131,5,3,0.32,27.8,0.157,48.34,0.084,0,0,72,8.1,9.5
TD-01146,analytics-etl,analytics-etl/handlers/api/validator_17.py,Tier_3,Python,Data/BI,healthy_active,571,16,16,5,3.52,0,11,10.54,576,24,6,0.312,4.1,0.112,90.35,0.058,0,0,50,5.5,7.9
TD-01147,auth-service,auth-service/pkg/handler/parser_9.go,Tier_1,Go,Security/IAM,average,609,21,26,7,7.58,0,11,10.6,110,11,5,0.422,30.0,0.207,51.35,0.14,0,0,59,15.9,10.3
TD-01148,user-profile-api,user-profile-api/utils/helpers/dispatcher_9.py,Tier_2,Python,User Management,dormant_legacy,1939,43,56,19,29.8,0,19,45.38,57,3,1,0.207,32.8,0.08,28.02,0.133,1,0,114,8.4,4.3
TD-01149,analytics-etl,analytics-etl/services/core/validator_6.py,Tier_3,Python,Data/BI,legacy_hotspot,1591,134,211,92,22.31,0,26,55.52,1716,45,12,0.705,74.3,0.377,32.44,0.325,9,3,182,54.6,44.3
TD-01150,payment-gateway,payment-gateway/pkg/storage/session_handler_11.go,Tier_1,Go,Fintech/Checkout,legacy_hotspot,2111,124,167,48,14.76,1,11,68.83,1807,86,12,0.977,71.3,0.599,31.46,0.303,7,2,149,46.1,78.5
TD-01151,search-indexer,search-indexer/src/main/scala/pipeline/validator_4.scala,Tier_2,Scala,Search/Discovery,dormant_legacy,1260,41,55,13,21.99,0,6,63.27,4,1,0,0.065,27.8,0.056,30.38,0.113,0,0,124,5.8,10.5
TD-01152,payment-gateway,payment-gateway/pkg/handler/state_machine_5.go,Tier_1,Go,Fintech/Checkout,average,1124,17,17,12,10.96,1,6,29.27,344,5,4,0.572,33.4,0.154,55.6,0.047,1,0,134,17.3,12.8
TD-01153,order-management,order-management/src/main/java/com/platform/repository/session_handler_15.java,Tier_1,Java,Core Business,dormant_legacy,1500,55,69,55,23.9,0,23,20.25,21,2,1,0.147,31.0,0.054,43.49,0.051,0,0,71,10.3,10.5
TD-01154,batch-reporting-service,batch-reporting-service/src/main/java/com/platform/repository/parser_3.java,Tier_3,Java,Reporting,legacy_hotspot,2477,93,153,50,35.97,1,39,56.17,1670,45,17,0.933,29.0,0.5,34.85,0.149,9,3,192,39.2,29.4
TD-01155,notification-dispatcher,notification-dispatcher/src/services/manager_4.js,Tier_2,Node.js,Communications,dormant_legacy,1433,34,48,39,23.63,0,22,60.0,32,0,1,0.268,38.2,0.233,19.81,0.085,0,1,71,16.6,11.7
TD-01156,search-indexer,search-indexer/src/main/scala/index/legacy_sync_9.scala,Tier_2,Scala,Search/Discovery,legacy_hotspot,4091,83,108,48,25.43,1,20,56.47,1962,51,7,0.702,44.4,0.614,13.82,0.349,5,2,202,41.1,56.7
TD-01157,search-indexer,search-indexer/src/main/scala/pipeline/state_machine_16.scala,Tier_2,Scala,Search/Discovery,legacy_hotspot,1500,162,281,50,12.3,2,37,73.03,1937,128,12,0.804,68.4,0.624,19.86,0.229,7,0,76,45.4,64.8
